wpath|transcript
/data/TORGO/dysarthric/F04_2_0120.wav|aluminum silverware can often be flimsy
/data/TORGO/dysarthric/F01_1_0009.wav|pat
/data/TORGO/dysarthric/M01_2_3_0142.wav|yes
/data/TORGO/dysarthric/M05_2_0120.wav|bad
/data/TORGO/dysarthric/M03_2_0049.wav|up
/data/TORGO/dysarthric/F04_1_0027.wav|usually minus several buttons
/data/TORGO/dysarthric/F01_1_0133.wav|trait
/data/TORGO/dysarthric/M05_1_0130.wav|dark
/data/TORGO/dysarthric/F01_1_0071.wav|jagged
/data/TORGO/dysarthric/F03_3_0133.wav|the prospects of cupping
/data/TORGO/dysarthric/F03_3_0149.wav|shoot
/data/TORGO/dysarthric/F04_1_0012.wav|born
/data/TORGO/dysarthric/M03_2_0265.wav|mush
/data/TORGO/dysarthric/F03_3_0199.wav|help greg to pick a peck of potatoes
/data/TORGO/dysarthric/F03_3_0164.wav|sing
/data/TORGO/dysarthric/F03_1_0065.wav|rave
/data/TORGO/dysarthric/F04_2_0103.wav|alimony harms a divorced mans wealth
/data/TORGO/dysarthric/M02_1_0184.wav|we gathered shells on the beach
/data/TORGO/dysarthric/M02_1_0178.wav|shear
/data/TORGO/dysarthric/F04_2_0202.wav|start
/data/TORGO/dysarthric/F03_2_0019.wav|floor
/data/TORGO/dysarthric/M01_1_0034.wav|chair
/data/TORGO/dysarthric/F04_1_0034.wav|grandfather likes to be modern in his language
/data/TORGO/dysarthric/M05_1_0038.wav|read
/data/TORGO/dysarthric/F03_3_0110.wav|nice
/data/TORGO/dysarthric/F01_1_0125.wav|store
/data/TORGO/dysarthric/M02_1_0074.wav|beat
/data/TORGO/dysarthric/F04_2_0199.wav|harp
/data/TORGO/dysarthric/M04_2_0264.wav|the humidity is overwhelming there
/data/TORGO/dysarthric/M04_2_0093.wav|but he always answers banana oil
/data/TORGO/dysarthric/M04_2_0240.wav|deer
/data/TORGO/dysarthric/M01_1_0046.wav|stubble
/data/TORGO/dysarthric/M04_2_0080.wav|goat
/data/TORGO/dysarthric/M04_2_0222.wav|rocks
/data/TORGO/dysarthric/F04_1_0090.wav|rave
/data/TORGO/dysarthric/M05_1_0005.wav|swore
/data/TORGO/dysarthric/F03_2_0095.wav|leak
/data/TORGO/dysarthric/F03_2_0062.wav|seven
/data/TORGO/dysarthric/F03_2_0128.wav|six
/data/TORGO/dysarthric/F03_3_0025.wav|white capped waves covered the entire bay
/data/TORGO/dysarthric/M05_2_0304.wav|down
/data/TORGO/dysarthric/M04_2_0133.wav|they carried me off on the stretcher
/data/TORGO/dysarthric/M01_1_0045.wav|feet
/data/TORGO/dysarthric/F03_3_0208.wav|him
/data/TORGO/dysarthric/M05_1_0052.wav|jacket
/data/TORGO/dysarthric/M03_2_0351.wav|she wore warm fleecy woolen overalls
/data/TORGO/dysarthric/M02_1_0035.wav|i can
/data/TORGO/dysarthric/M04_2_0287.wav|spit
/data/TORGO/dysarthric/F03_3_0182.wav|he played basketball there while working toward a law degree
/data/TORGO/dysarthric/M01_1_0019.wav|he dresses himself in an ancient black frock coat
/data/TORGO/dysarthric/M04_2_0090.wav|warm
/data/TORGO/dysarthric/M04_1_0080.wav|down
/data/TORGO/dysarthric/F03_1_0095.wav|when he speaks his voice is just a bit cracked and quivers a trifle
/data/TORGO/dysarthric/M04_2_0059.wav|chair
/data/TORGO/dysarthric/F04_1_0062.wav|yes
/data/TORGO/dysarthric/M04_2_0186.wav|just one side got wet
/data/TORGO/dysarthric/M02_2_0112.wav|tell
/data/TORGO/dysarthric/F03_2_0026.wav|side
/data/TORGO/dysarthric/F03_1_0193.wav|sigh
/data/TORGO/dysarthric/M04_2_0076.wav|air
/data/TORGO/dysarthric/M05_2_0166.wav|foxtrot
/data/TORGO/dysarthric/M05_1_0100.wav|raid
/data/TORGO/dysarthric/F03_1_0025.wav|twice each day he plays skillfully and with zest upon our small organ
/data/TORGO/dysarthric/M04_2_0202.wav|everything went real smooth the sheriff said
/data/TORGO/dysarthric/M05_2_0281.wav|and
/data/TORGO/dysarthric/F03_1_0190.wav|we gathered shells on the beach
/data/TORGO/dysarthric/M01_1_0067.wav|born
/data/TORGO/dysarthric/M03_2_0102.wav|when he speaks his voice is just a bit cracked and quivers a trifle
/data/TORGO/dysarthric/M04_2_0197.wav|error
/data/TORGO/dysarthric/M02_1_0051.wav|bat
/data/TORGO/dysarthric/F03_1_0038.wav|air
/data/TORGO/dysarthric/M04_2_0274.wav|the islands are sparsely populated
/data/TORGO/dysarthric/F04_2_0001.wav|shoot
/data/TORGO/dysarthric/F04_1_0117.wav|swore
/data/TORGO/dysarthric/M02_1_0222.wav|one validated acts of school districts
/data/TORGO/dysarthric/M05_2_0164.wav|leak
/data/TORGO/dysarthric/F03_1_0081.wav|torn
/data/TORGO/dysarthric/F03_3_0195.wav|foe
/data/TORGO/dysarthric/M03_2_0355.wav|i have had my bell rung
/data/TORGO/dysarthric/F04_1_0085.wav|feet
/data/TORGO/dysarthric/M01_2_3_0220.wav|november
/data/TORGO/dysarthric/F01_1_0034.wav|feet
/data/TORGO/dysarthric/M02_1_0032.wav|swarm
/data/TORGO/dysarthric/M04_1_0012.wav|twice each day he plays skillfully and with zest upon our small organ
/data/TORGO/dysarthric/F03_1_0121.wav|but he always answers banana oil
/data/TORGO/dysarthric/M03_2_0042.wav|chair
/data/TORGO/dysarthric/M03_2_0090.wav|down
/data/TORGO/dysarthric/M01_1_0070.wav|pat
/data/TORGO/dysarthric/M05_1_0117.wav|gadget
/data/TORGO/dysarthric/F04_1_0127.wav|knew
/data/TORGO/dysarthric/F03_2_0145.wav|foxtrot
/data/TORGO/dysarthric/F04_2_0167.wav|quebec
/data/TORGO/dysarthric/F03_3_0096.wav|four
/data/TORGO/dysarthric/M03_2_0342.wav|take
/data/TORGO/dysarthric/M04_2_0205.wav|rock
/data/TORGO/dysarthric/M01_2_3_0040.wav|play
/data/TORGO/dysarthric/M05_2_0156.wav|kilo
/data/TORGO/dysarthric/M02_2_0239.wav|witch
/data/TORGO/dysarthric/F03_2_0025.wav|briar
/data/TORGO/dysarthric/F03_3_0089.wav|dead
/data/TORGO/dysarthric/F04_1_0173.wav|of
/data/TORGO/dysarthric/M03_2_0412.wav|ned
/data/TORGO/dysarthric/M05_2_0026.wav|my sister made the flowered curtains
/data/TORGO/dysarthric/M04_1_0086.wav|born
/data/TORGO/dysarthric/M05_2_0220.wav|papa
/data/TORGO/dysarthric/F03_2_0103.wav|city
/data/TORGO/dysarthric/M05_2_0185.wav|hum
/data/TORGO/dysarthric/M02_1_0124.wav|error
/data/TORGO/dysarthric/F01_1_0113.wav|knew
/data/TORGO/dysarthric/M01_2_3_0165.wav|it also provides for funds to clear slums and help colleges build dormitories
/data/TORGO/dysarthric/M03_2_0344.wav|it also provides for funds to clear slums and help colleges build dormitories
/data/TORGO/dysarthric/F03_3_0159.wav|chip
/data/TORGO/dysarthric/M04_2_0086.wav|read
/data/TORGO/dysarthric/M03_2_0242.wav|much
/data/TORGO/dysarthric/M03_2_0271.wav|i expect well bounce back this week
/data/TORGO/dysarthric/F03_2_0100.wav|no
/data/TORGO/dysarthric/F01_1_0134.wav|yes
/data/TORGO/dysarthric/F03_2_0030.wav|pot
/data/TORGO/dysarthric/M01_2_3_0164.wav|echo
/data/TORGO/dysarthric/F04_2_0200.wav|he wrapped the package hastily
/data/TORGO/dysarthric/F04_1_0030.wav|chair
/data/TORGO/dysarthric/F04_1_0013.wav|trait
/data/TORGO/dysarthric/M03_2_0062.wav|torn
/data/TORGO/dysarthric/M01_1_0017.wav|bubble
/data/TORGO/dysarthric/F03_3_0121.wav|the pair of shoes was new
/data/TORGO/dysarthric/M03_2_0205.wav|pat
/data/TORGO/dysarthric/M01_2_3_0098.wav|cycle
/data/TORGO/dysarthric/M04_2_0182.wav|he will allow a rare lie
/data/TORGO/dysarthric/F03_1_0165.wav|yes
/data/TORGO/dysarthric/M03_2_0368.wav|aluminum silverware can often be flimsy
/data/TORGO/dysarthric/M03_2_0303.wav|day after day some new episode is reported
/data/TORGO/dysarthric/M01_2_3_0032.wav|pot
/data/TORGO/dysarthric/M03_2_0190.wav|sprinkle
/data/TORGO/dysarthric/F04_2_0043.wav|tie
/data/TORGO/dysarthric/M03_2_0329.wav|he wrapped the package hastily
/data/TORGO/dysarthric/M04_2_0230.wav|cycle
/data/TORGO/dysarthric/F03_3_0026.wav|meat
/data/TORGO/dysarthric/M05_2_0138.wav|youd be better off taking a cold shower
/data/TORGO/dysarthric/M04_2_0200.wav|sigh
/data/TORGO/dysarthric/M05_2_0384.wav|sink
/data/TORGO/dysarthric/M03_2_0328.wav|swing your arm as high as you can
/data/TORGO/dysarthric/M03_2_0313.wav|harp
/data/TORGO/dysarthric/F03_1_0182.wav|are your grades higher or lower than nancys
/data/TORGO/dysarthric/F04_2_0084.wav|five
/data/TORGO/dysarthric/F04_2_0176.wav|i have had my bell rung
/data/TORGO/dysarthric/F03_1_0093.wav|car
/data/TORGO/dysarthric/M02_2_0227.wav|hitting
/data/TORGO/dysarthric/F03_1_0154.wav|shoot
/data/TORGO/dysarthric/F04_1_0035.wav|tip
/data/TORGO/dysarthric/F01_1_0042.wav|for
/data/TORGO/dysarthric/M03_2_0330.wav|hat
/data/TORGO/dysarthric/F03_1_0119.wav|warm
/data/TORGO/dysarthric/F04_2_0071.wav|him
/data/TORGO/dysarthric/M01_2_3_0049.wav|shear
/data/TORGO/dysarthric/F04_1_0152.wav|droop
/data/TORGO/dysarthric/F04_1_0091.wav|except in the winter when the ooze or snow or ice prevents
/data/TORGO/dysarthric/F04_2_0107.wav|sergeant
/data/TORGO/dysarthric/M03_2_0338.wav|alfalfa is healthy for you
/data/TORGO/dysarthric/M01_2_3_0065.wav|suit
/data/TORGO/dysarthric/M01_1_0018.wav|well he is nearly ninety three years old
/data/TORGO/dysarthric/F03_1_0097.wav|pat
/data/TORGO/dysarthric/M05_2_0242.wav|nothing has been done yet to take advantage of the enabling legislation
/data/TORGO/dysarthric/F04_2_0032.wav|she is thinner than i am
/data/TORGO/dysarthric/M05_2_0179.wav|this is a period of transition for me
/data/TORGO/dysarthric/M01_1_0022.wav|beat
/data/TORGO/dysarthric/M04_2_0252.wav|dot
/data/TORGO/dysarthric/M05_2_0254.wav|lick
/data/TORGO/dysarthric/M03_2_0259.wav|pitting
/data/TORGO/dysarthric/M05_2_0162.wav|fat
/data/TORGO/dysarthric/M04_1_0104.wav|feed
/data/TORGO/dysarthric/M02_2_0208.wav|nothing has been done yet to take advantage of the enabling legislation
/data/TORGO/dysarthric/F03_2_0005.wav|loop
/data/TORGO/dysarthric/F03_3_0021.wav|sight
/data/TORGO/dysarthric/F03_3_0065.wav|there was only one decision to be made
/data/TORGO/dysarthric/F04_2_0131.wav|bran
/data/TORGO/dysarthric/F03_3_0119.wav|he is definitely a notch above us
/data/TORGO/dysarthric/M05_1_0078.wav|dont ask me to carry an oily rag like that
/data/TORGO/dysarthric/M01_2_3_0125.wav|my sister made the flowered curtains
/data/TORGO/dysarthric/F04_1_0044.wav|air
/data/TORGO/dysarthric/M02_2_0086.wav|my sister made the flowered curtains
/data/TORGO/dysarthric/M02_1_0207.wav|suit
/data/TORGO/dysarthric/F01_1_0039.wav|swore
/data/TORGO/dysarthric/F01_1_0116.wav|twice each day he plays skillfully and with zest upon our small organ
/data/TORGO/dysarthric/M03_2_0228.wav|jungle
/data/TORGO/dysarthric/F04_2_0158.wav|hark
/data/TORGO/dysarthric/M02_1_0142.wav|whoop
/data/TORGO/dysarthric/M01_1_0091.wav|jagged
/data/TORGO/dysarthric/F03_2_0078.wav|written
/data/TORGO/dysarthric/M03_2_0226.wav|pile
/data/TORGO/dysarthric/M01_2_3_0226.wav|chop
/data/TORGO/dysarthric/F04_1_0120.wav|a long flowing beard clings to his chin
/data/TORGO/dysarthric/F01_1_0132.wav|when he speaks his voice is just a bit cracked and quivers a trifle
/data/TORGO/dysarthric/M05_2_0152.wav|the box contained three sweaters
/data/TORGO/dysarthric/F03_1_0175.wav|youre used to being on the field
/data/TORGO/dysarthric/M01_1_0011.wav|except in the winter when the ooze or snow or ice prevents
/data/TORGO/dysarthric/M04_1_0097.wav|swarm
/data/TORGO/dysarthric/F03_3_0079.wav|snake
/data/TORGO/dysarthric/F01_1_0045.wav|bit
/data/TORGO/dysarthric/M05_2_0046.wav|sigh
/data/TORGO/dysarthric/M05_2_0273.wav|romeo
/data/TORGO/dysarthric/M04_2_0239.wav|jungle
/data/TORGO/dysarthric/M05_2_0320.wav|we bought a brown chair
/data/TORGO/dysarthric/M02_1_0077.wav|range
/data/TORGO/dysarthric/F04_2_0073.wav|and
/data/TORGO/dysarthric/M02_1_0099.wav|dark
/data/TORGO/dysarthric/F04_2_0237.wav|bitter
/data/TORGO/dysarthric/M03_2_0257.wav|it was a good win for us
/data/TORGO/dysarthric/M04_2_0151.wav|were
/data/TORGO/dysarthric/M05_2_0328.wav|said
/data/TORGO/dysarthric/M05_1_0058.wav|torn
/data/TORGO/dysarthric/F04_2_0248.wav|he is definitely a notch above us
/data/TORGO/dysarthric/M02_2_0190.wav|alfalfa is healthy for you
/data/TORGO/dysarthric/M01_1_0012.wav|a long flowing beard clings to his chin
/data/TORGO/dysarthric/M03_2_0041.wav|pat
/data/TORGO/dysarthric/F04_1_0043.wav|but he always answers banana oil
/data/TORGO/dysarthric/F04_1_0165.wav|no
/data/TORGO/dysarthric/F04_2_0047.wav|everything went real smooth the sheriff said
/data/TORGO/dysarthric/M05_2_0217.wav|thorn
/data/TORGO/dysarthric/M04_2_0132.wav|boot
/data/TORGO/dysarthric/F03_3_0081.wav|chop
/data/TORGO/dysarthric/M04_2_0143.wav|near
/data/TORGO/dysarthric/M01_1_0009.wav|grandfather likes to be modern in his language
/data/TORGO/dysarthric/M03_2_0172.wav|near
/data/TORGO/dysarthric/M03_2_0276.wav|juliet
/data/TORGO/dysarthric/M01_2_3_0253.wav|pitting
/data/TORGO/dysarthric/F01_1_0095.wav|glow
/data/TORGO/dysarthric/F03_2_0126.wav|nine
/data/TORGO/dysarthric/M04_1_0087.wav|raid
/data/TORGO/dysarthric/F03_2_0124.wav|spit
/data/TORGO/dysarthric/M04_2_0171.wav|slip
/data/TORGO/dysarthric/M05_2_0002.wav|where were you while we were away
/data/TORGO/dysarthric/M01_2_3_0244.wav|leak
/data/TORGO/dysarthric/M05_2_0316.wav|yankee
/data/TORGO/dysarthric/M04_2_0285.wav|i expect well bounce back this week
/data/TORGO/dysarthric/M05_1_0102.wav|car
/data/TORGO/dysarthric/F03_2_0057.wav|write
/data/TORGO/dysarthric/F03_3_0188.wav|he wrapped the package hastily
/data/TORGO/dysarthric/M01_2_3_0237.wav|nine
/data/TORGO/dysarthric/M03_2_0353.wav|sign
/data/TORGO/dysarthric/M02_1_0022.wav|bit
/data/TORGO/dysarthric/M05_1_0044.wav|store
/data/TORGO/dysarthric/F01_1_0101.wav|bug
/data/TORGO/dysarthric/F04_2_0195.wav|thorn
/data/TORGO/dysarthric/M01_1_0054.wav|goat
/data/TORGO/dysarthric/M02_2_0177.wav|hotel
/data/TORGO/dysarthric/M02_1_0210.wav|youre used to being on the field
/data/TORGO/dysarthric/M03_2_0151.wav|are your grades higher or lower than nancys
/data/TORGO/dysarthric/M04_2_0298.wav|both injuries were to the same leg
/data/TORGO/dysarthric/M01_2_3_0041.wav|urgent
/data/TORGO/dysarthric/M04_2_0247.wav|innocence
/data/TORGO/dysarthric/F04_1_0100.wav|when he speaks his voice is just a bit cracked and quivers a trifle
/data/TORGO/dysarthric/M02_2_0203.wav|fat
/data/TORGO/dysarthric/F03_2_0047.wav|sprinkle
/data/TORGO/dysarthric/F03_1_0114.wav|knew
/data/TORGO/dysarthric/M05_1_0115.wav|beat
/data/TORGO/dysarthric/M05_2_0181.wav|tell
/data/TORGO/dysarthric/M03_2_0216.wav|slip
/data/TORGO/dysarthric/M02_1_0232.wav|jane may earn more money by working hard
/data/TORGO/dysarthric/M02_1_0211.wav|forward
/data/TORGO/dysarthric/M01_2_3_0042.wav|the islands are sparsely populated
/data/TORGO/dysarthric/M05_2_0112.wav|jungle
/data/TORGO/dysarthric/M05_2_0099.wav|select
/data/TORGO/dysarthric/F04_1_0109.wav|car
/data/TORGO/dysarthric/M03_2_0056.wav|beta
/data/TORGO/dysarthric/F04_2_0017.wav|sprinkle
/data/TORGO/dysarthric/M03_2_0065.wav|yet he still thinks as swiftly as ever
/data/TORGO/dysarthric/M01_1_0095.wav|yes
/data/TORGO/dysarthric/M01_2_3_0154.wav|select
/data/TORGO/dysarthric/F04_1_0175.wav|forward
/data/TORGO/dysarthric/F03_1_0006.wav|stubble
/data/TORGO/dysarthric/M04_2_0286.wav|she wore warm fleecy woolen overalls
/data/TORGO/dysarthric/F04_1_0125.wav|bat
/data/TORGO/dysarthric/M05_2_0151.wav|he wrapped the package hastily
/data/TORGO/dysarthric/F04_1_0191.wav|why yell or worry over silly items
/data/TORGO/dysarthric/M03_2_0126.wav|pad
/data/TORGO/dysarthric/F03_3_0044.wav|he asked you for a loan
/data/TORGO/dysarthric/F04_2_0135.wav|tell
/data/TORGO/dysarthric/M05_1_0099.wav|rate
/data/TORGO/dysarthric/M03_2_0392.wav|sink
/data/TORGO/dysarthric/M02_2_0207.wav|it eventually became a rather proud claim
/data/TORGO/dysarthric/M01_2_3_0247.wav|hum
/data/TORGO/dysarthric/M03_2_0186.wav|forward
/data/TORGO/dysarthric/M05_2_0231.wav|bloat
/data/TORGO/dysarthric/F01_1_0049.wav|two
/data/TORGO/dysarthric/F03_1_0042.wav|lead
/data/TORGO/dysarthric/M02_2_0174.wav|cake
/data/TORGO/dysarthric/F04_2_0054.wav|urgent
/data/TORGO/dysarthric/F01_1_0130.wav|grandfather likes to be modern in his language
/data/TORGO/dysarthric/F03_2_0092.wav|the box contained three sweaters
/data/TORGO/dysarthric/M05_2_0176.wav|alimony harms a divorced mans wealth
/data/TORGO/dysarthric/M02_2_0194.wav|it was a good win for us
/data/TORGO/dysarthric/M01_2_3_0107.wav|explore
/data/TORGO/dysarthric/F03_1_0139.wav|back
/data/TORGO/dysarthric/M03_2_0117.wav|dont ask me to carry an oily rag like that
/data/TORGO/dysarthric/M03_2_0348.wav|six
/data/TORGO/dysarthric/M01_2_3_0136.wav|cheer
/data/TORGO/dysarthric/F03_2_0109.wav|hark
/data/TORGO/dysarthric/M03_2_0304.wav|sergeant
/data/TORGO/dysarthric/F04_2_0217.wav|the hotel owner shrugged
/data/TORGO/dysarthric/M03_2_0316.wav|sitting
/data/TORGO/dysarthric/F03_1_0044.wav|sheet
/data/TORGO/dysarthric/M02_2_0163.wav|she wore warm fleecy woolen overalls
/data/TORGO/dysarthric/M01_2_3_0066.wav|two other cases also were under advisement
/data/TORGO/dysarthric/M05_2_0383.wav|you can ride stagecoach
/data/TORGO/dysarthric/M03_2_0119.wav|youd be better off taking a cold shower
/data/TORGO/dysarthric/M05_2_0229.wav|seed
/data/TORGO/dysarthric/M04_2_0284.wav|kitten
/data/TORGO/dysarthric/M01_2_3_0071.wav|steer
/data/TORGO/dysarthric/M05_2_0280.wav|in
/data/TORGO/dysarthric/M01_2_3_0135.wav|white
/data/TORGO/dysarthric/F03_3_0202.wav|uniform
/data/TORGO/dysarthric/F04_1_0135.wav|mut
/data/TORGO/dysarthric/F04_1_0022.wav|beat
/data/TORGO/dysarthric/F04_1_0142.wav|pot
/data/TORGO/dysarthric/M04_1_0117.wav|warm
/data/TORGO/dysarthric/F03_2_0150.wav|vat
/data/TORGO/dysarthric/F03_3_0176.wav|select
/data/TORGO/dysarthric/F01_1_0013.wav|know
/data/TORGO/dysarthric/F03_3_0129.wav|sink
/data/TORGO/dysarthric/M03_2_0416.wav|tango
/data/TORGO/dysarthric/F03_3_0019.wav|muck
/data/TORGO/dysarthric/M01_2_3_0106.wav|single
/data/TORGO/dysarthric/F01_1_0083.wav|goat
/data/TORGO/dysarthric/M01_1_0084.wav|twice each day he plays skillfully and with zest upon our small organ
/data/TORGO/dysarthric/M04_2_0010.wav|left
/data/TORGO/dysarthric/M04_1_0062.wav|grow
/data/TORGO/dysarthric/M05_2_0390.wav|the hotel owner shrugged
/data/TORGO/dysarthric/M03_2_0050.wav|air
/data/TORGO/dysarthric/M01_2_3_0011.wav|range
/data/TORGO/dysarthric/F04_2_0052.wav|their house is grey and white
/data/TORGO/dysarthric/M02_2_0237.wav|being able to dance can help too
/data/TORGO/dysarthric/M04_2_0169.wav|area
/data/TORGO/dysarthric/F03_1_0071.wav|trait
/data/TORGO/dysarthric/F03_3_0144.wav|bill
/data/TORGO/dysarthric/F01_1_0065.wav|fee
/data/TORGO/dysarthric/F04_1_0153.wav|group
/data/TORGO/dysarthric/M02_2_0083.wav|toot
/data/TORGO/dysarthric/F01_1_0057.wav|race
/data/TORGO/dysarthric/M03_2_0335.wav|seed
/data/TORGO/dysarthric/M02_1_0171.wav|cheer
/data/TORGO/dysarthric/M01_2_3_0239.wav|alfalfa is healthy for you
/data/TORGO/dysarthric/F03_2_0155.wav|juliet
/data/TORGO/dysarthric/M05_2_0041.wav|pile
/data/TORGO/dysarthric/F03_2_0009.wav|cheer
/data/TORGO/dysarthric/M03_2_0361.wav|both injuries were to the same leg
/data/TORGO/dysarthric/F03_2_0121.wav|thorn
/data/TORGO/dysarthric/M05_1_0081.wav|double
/data/TORGO/dysarthric/M03_2_0270.wav|hotel
/data/TORGO/dysarthric/M02_2_0218.wav|mush
/data/TORGO/dysarthric/M05_2_0376.wav|slicker
/data/TORGO/dysarthric/M01_1_0069.wav|know
/data/TORGO/dysarthric/M05_1_0090.wav|trait
/data/TORGO/dysarthric/M03_2_0235.wav|boot
/data/TORGO/dysarthric/M04_2_0223.wav|rocks
/data/TORGO/dysarthric/F04_2_0166.wav|top
/data/TORGO/dysarthric/M05_1_0108.wav|sticks
/data/TORGO/dysarthric/M01_2_3_0109.wav|youd be better off taking a cold shower
/data/TORGO/dysarthric/M01_2_3_0240.wav|the job provides many benefits
/data/TORGO/dysarthric/F04_2_0140.wav|the box contained three sweaters
/data/TORGO/dysarthric/F04_2_0162.wav|the museum hires musicians every evening
/data/TORGO/dysarthric/M05_1_0036.wav|feed
/data/TORGO/dysarthric/F03_1_0153.wav|wish
/data/TORGO/dysarthric/M03_2_0020.wav|glow
/data/TORGO/dysarthric/M03_2_0384.wav|five
/data/TORGO/dysarthric/M02_2_0217.wav|part
/data/TORGO/dysarthric/M03_2_0357.wav|zero
/data/TORGO/dysarthric/F04_2_0169.wav|lima
/data/TORGO/dysarthric/M01_2_3_0094.wav|i looked up and noticed two old men
/data/TORGO/dysarthric/F03_2_0051.wav|snoop
/data/TORGO/dysarthric/F04_2_0123.wav|cake
/data/TORGO/dysarthric/M02_1_0039.wav|sticks
/data/TORGO/dysarthric/F04_1_0046.wav|well he is nearly ninety three years old
/data/TORGO/dysarthric/M04_2_0006.wav|jagged
/data/TORGO/dysarthric/M05_2_0285.wav|ham
/data/TORGO/dysarthric/F04_2_0008.wav|briar
/data/TORGO/dysarthric/M04_2_0055.wav|race
/data/TORGO/dysarthric/M05_2_0274.wav|the prospect of cutting back spending is an unpleasant one for any governor
/data/TORGO/dysarthric/F01_1_0092.wav|read
/data/TORGO/dysarthric/M01_2_3_0279.wav|league
/data/TORGO/dysarthric/M01_2_3_0145.wav|youre used to being on the field
/data/TORGO/dysarthric/M04_1_0076.wav|dont ask me to carry an oily rag like that
/data/TORGO/dysarthric/M04_1_0073.wav|dark
/data/TORGO/dysarthric/M02_1_0017.wav|feet
/data/TORGO/dysarthric/M05_2_0123.wav|play
/data/TORGO/dysarthric/M03_2_0147.wav|coupe
/data/TORGO/dysarthric/M05_2_0382.wav|although always alone we survive
/data/TORGO/dysarthric/F03_3_0093.wav|papa
/data/TORGO/dysarthric/M02_1_0156.wav|pot
/data/TORGO/dysarthric/M03_2_0138.wav|all the big baseball players get traded
/data/TORGO/dysarthric/F03_3_0063.wav|some hotels are available nearby
/data/TORGO/dysarthric/M04_2_0269.wav|thigh
/data/TORGO/dysarthric/M03_2_0253.wav|part
/data/TORGO/dysarthric/M01_2_3_0155.wav|light
/data/TORGO/dysarthric/M04_1_0036.wav|the quick brown fox jumps over the lazy dog
/data/TORGO/dysarthric/M01_2_3_0179.wav|it eventually became a rather proud claim
/data/TORGO/dysarthric/M04_2_0209.wav|mut
/data/TORGO/dysarthric/F04_2_0115.wav|it also provides for funds to clear slums and help colleges build dormitories
/data/TORGO/dysarthric/F04_2_0031.wav|delta
/data/TORGO/dysarthric/F03_3_0191.wav|she wore wore fleecy over wooden wool oh
/data/TORGO/dysarthric/M03_2_0385.wav|echo
/data/TORGO/dysarthric/F03_2_0133.wav|it eventually became a rather proud claim
/data/TORGO/dysarthric/M05_2_0137.wav|droop
/data/TORGO/dysarthric/M05_2_0203.wav|five
/data/TORGO/dysarthric/M03_2_0358.wav|witch
/data/TORGO/dysarthric/M05_2_0031.wav|suit
/data/TORGO/dysarthric/M02_1_0180.wav|steer
/data/TORGO/dysarthric/F03_1_0018.wav|rate
/data/TORGO/dysarthric/M01_2_3_0163.wav|hark
/data/TORGO/dysarthric/F04_2_0046.wav|mere
/data/TORGO/dysarthric/F01_1_0069.wav|bat
/data/TORGO/dysarthric/M01_2_3_0010.wav|sheet
/data/TORGO/dysarthric/F04_1_0159.wav|if you destroy confidence in banks you do something to the economy he said
/data/TORGO/dysarthric/F04_2_0209.wav|dread
/data/TORGO/dysarthric/M05_2_0034.wav|single
/data/TORGO/dysarthric/M01_2_3_0281.wav|pit
/data/TORGO/dysarthric/M05_2_0309.wav|zip
/data/TORGO/dysarthric/M02_2_0191.wav|night after night they received annoying phone calls
/data/TORGO/dysarthric/M02_2_0141.wav|pit
/data/TORGO/dysarthric/M05_1_0067.wav|glow
/data/TORGO/dysarthric/M04_2_0291.wav|nothing has been done yet to take advantage of the enabling legislation
/data/TORGO/dysarthric/M05_2_0305.wav|he really crucified him he nailed it for a yard loss
/data/TORGO/dysarthric/F04_2_0087.wav|fitting
/data/TORGO/dysarthric/F04_1_0064.wav|fair
/data/TORGO/dysarthric/F03_1_0152.wav|this was easy for us
/data/TORGO/dysarthric/M03_2_0411.wav|dread
/data/TORGO/dysarthric/M02_2_0136.wav|knitting
/data/TORGO/dysarthric/M04_2_0242.wav|i looked up and noticed two old men
/data/TORGO/dysarthric/F03_2_0135.wav|barn
/data/TORGO/dysarthric/F03_1_0180.wav|pad
/data/TORGO/dysarthric/F01_1_0016.wav|swarm
/data/TORGO/dysarthric/M02_1_0225.wav|bat
/data/TORGO/dysarthric/M05_1_0077.wav|yet he still thinks as swiftly as ever
/data/TORGO/dysarthric/M05_2_0004.wav|sleep
/data/TORGO/dysarthric/M05_2_0088.wav|i scrubbed the floors thoroughly
/data/TORGO/dysarthric/M04_2_0094.wav|double
/data/TORGO/dysarthric/M05_2_0326.wav|chip
/data/TORGO/dysarthric/M05_2_0147.wav|alfalfa is healthy for you
/data/TORGO/dysarthric/M04_2_0073.wav|dark
/data/TORGO/dysarthric/M02_2_0184.wav|zero
/data/TORGO/dysarthric/M03_2_0080.wav|swore
/data/TORGO/dysarthric/M02_2_0094.wav|pat
/data/TORGO/dysarthric/M04_2_0276.wav|papa
/data/TORGO/dysarthric/M03_2_0047.wav|dark
/data/TORGO/dysarthric/M04_2_0116.wav|bubble
/data/TORGO/dysarthric/F04_1_0198.wav|just one side got wet
/data/TORGO/dysarthric/F03_1_0155.wav|prior
/data/TORGO/dysarthric/F01_1_0026.wav|train
/data/TORGO/dysarthric/M02_2_0195.wav|day after day some new episode is reported
/data/TORGO/dysarthric/F03_3_0033.wav|quart
/data/TORGO/dysarthric/F03_1_0037.wav|a long flowing beard clings to his chin
